product_id,food,price,brand,at_location
3186,True,118.11,basic,"[1, 2, 3]"
3187,False,139.76,premium,"[1, 2, 3, 4]"
3188,True,97.69,luxury,[1]
3189,False,125.44,luxury,"[1, 2]"
3190,True,127.64,luxury,"[1, 2, 3]"
3191,False,83.22,premium,"[1, 2, 3, 4]"
3192,True,103.85,luxury,[1]
3193,False,139.25,premium,"[1, 2]"
3194,True,104.3,premium,"[1, 2, 3]"
3195,False,86.23,basic,"[1, 2, 3, 4]"
3196,True,58.81,basic,[1]
3197,False,62.86,luxury,"[1, 2]"
3198,True,96.98,luxury,"[1, 2, 3]"
3199,False,93.08,luxury,"[1, 2, 3, 4]"
3200,True,96.34,luxury,[1]
3201,False,77.1,basic,"[1, 2]"
3202,True,112.29,basic,"[1, 2, 3]"
3203,False,138.7,luxury,"[1, 2, 3, 4]"
3204,True,81.6,premium,[1]
3205,False,55.69,luxury,"[1, 2]"
3206,True,94.74,premium,"[1, 2, 3]"
3207,False,86.18,basic,"[1, 2, 3, 4]"
3208,True,127.28,basic,[1]
3209,False,83.77,premium,"[1, 2]"
3210,True,105.52,luxury,"[1, 2, 3]"
3211,False,65.87,basic,"[1, 2, 3, 4]"
3212,True,78.88,basic,[1]
3213,False,121.38,basic,"[1, 2]"
3214,True,130.25,luxury,"[1, 2, 3]"
3215,False,128.06,premium,"[1, 2, 3, 4]"
3216,True,129.39,premium,[1]
3217,False,118.03,basic,"[1, 2]"
3218,True,129.95,basic,"[1, 2, 3]"
3219,False,100.58,basic,"[1, 2, 3, 4]"
3220,True,81.29,premium,[1]
3221,False,76.72,luxury,"[1, 2]"
3222,True,73.55,premium,"[1, 2, 3]"
3223,False,147.22,premium,"[1, 2, 3, 4]"
3224,True,71.03,luxury,[1]
3225,False,121.77,basic,"[1, 2]"
3226,True,108.0,luxury,"[1, 2, 3]"
3227,False,73.35,luxury,"[1, 2, 3, 4]"
3228,True,72.75,luxury,[1]
3229,False,137.05,luxury,"[1, 2]"
3230,True,71.57,premium,"[1, 2, 3]"
3231,False,56.01,luxury,"[1, 2, 3, 4]"
3232,True,61.83,premium,[1]
3233,False,123.2,basic,"[1, 2]"
3234,True,132.26,premium,"[1, 2, 3]"
3235,False,111.74,luxury,"[1, 2, 3, 4]"
3236,True,116.92,basic,[1]
3237,False,50.74,premium,"[1, 2]"
3238,True,114.3,luxury,"[1, 2, 3]"
3239,False,104.89,premium,"[1, 2, 3, 4]"
3240,True,93.43,luxury,[1]
3241,False,96.7,luxury,"[1, 2]"
3242,True,84.76,premium,"[1, 2, 3]"
3243,False,138.58,luxury,"[1, 2, 3, 4]"
3244,True,117.41,luxury,[1]
3245,False,112.86,basic,"[1, 2]"
3246,True,131.44,basic,"[1, 2, 3]"
3247,False,101.02,basic,"[1, 2, 3, 4]"
3248,True,74.79,basic,[1]
3249,False,102.89,premium,"[1, 2]"
3250,True,90.03,premium,"[1, 2, 3]"
3251,False,107.31,premium,"[1, 2, 3, 4]"
3252,True,111.51,basic,[1]
3253,False,79.83,luxury,"[1, 2]"
3254,True,123.32,basic,"[1, 2, 3]"
3255,False,112.73,basic,"[1, 2, 3, 4]"
3256,True,28.66,basic,[1]
3257,False,71.37,luxury,"[1, 2]"
3258,True,107.8,premium,"[1, 2, 3]"
3259,False,77.22,luxury,"[1, 2, 3, 4]"
3260,True,93.97,luxury,[1]
3261,False,52.33,basic,"[1, 2]"
3262,True,72.55,premium,"[1, 2, 3]"
3263,False,87.88,basic,"[1, 2, 3, 4]"
3264,True,72.15,premium,[1]
3265,False,83.73,basic,"[1, 2]"
3266,True,94.27,premium,"[1, 2, 3]"
3267,False,89.48,premium,"[1, 2, 3, 4]"
3268,True,128.84,luxury,[1]
3269,False,85.03,luxury,"[1, 2]"
3270,True,79.6,premium,"[1, 2, 3]"
3271,False,106.15,luxury,"[1, 2, 3, 4]"
3272,True,85.92,luxury,[1]
3273,False,103.15,luxury,"[1, 2]"
3274,True,113.15,luxury,"[1, 2, 3]"
3275,False,119.49,basic,"[1, 2, 3, 4]"
3276,True,135.61,luxury,[1]
3277,False,57.63,basic,"[1, 2]"
3278,True,106.81,premium,"[1, 2, 3]"
3279,False,83.26,premium,"[1, 2, 3, 4]"
3280,True,127.78,luxury,[1]
3281,False,112.4,luxury,"[1, 2]"
3282,True,113.91,premium,"[1, 2, 3]"
3283,False,67.31,basic,"[1, 2, 3, 4]"
3284,True,116.77,premium,[1]
3285,False,115.9,luxury,"[1, 2]"
3286,True,114.34,luxury,"[1, 2, 3]"
3287,False,136.45,premium,"[1, 2, 3, 4]"
3288,True,130.22,basic,[1]
3289,False,102.17,basic,"[1, 2]"
3290,True,59.26,basic,"[1, 2, 3]"
3291,False,105.63,luxury,"[1, 2, 3, 4]"
3292,True,83.21,premium,[1]
3293,False,144.08,basic,"[1, 2]"
3294,True,86.86,basic,"[1, 2, 3]"
3295,False,128.04,luxury,"[1, 2, 3, 4]"
3296,True,67.72,luxury,[1]
3297,False,95.25,luxury,"[1, 2]"
3298,True,117.8,premium,"[1, 2, 3]"
3299,False,131.93,basic,"[1, 2, 3, 4]"
3300,True,80.82,luxury,[1]
3301,False,116.23,premium,"[1, 2]"
3302,True,167.61,premium,"[1, 2, 3]"
3303,False,99.28,luxury,"[1, 2, 3, 4]"
3304,True,63.69,luxury,[1]
3305,False,144.83,premium,"[1, 2]"
3306,True,71.52,premium,"[1, 2, 3]"
3307,False,78.64,premium,"[1, 2, 3, 4]"
3308,True,118.87,basic,[1]
3309,False,98.74,premium,"[1, 2]"
3310,True,68.83,luxury,"[1, 2, 3]"
3311,False,57.0,premium,"[1, 2, 3, 4]"
3312,True,98.29,luxury,[1]
3313,False,83.19,luxury,"[1, 2]"
3314,True,54.7,premium,"[1, 2, 3]"
3315,False,154.24,luxury,"[1, 2, 3, 4]"
3316,True,83.72,luxury,[1]
3317,False,117.84,basic,"[1, 2]"
3318,True,81.09,premium,"[1, 2, 3]"
3319,False,109.18,premium,"[1, 2, 3, 4]"
3320,True,85.82,luxury,[1]
3321,False,95.19,luxury,"[1, 2]"
3322,True,108.51,luxury,"[1, 2, 3]"
3323,False,120.75,basic,"[1, 2, 3, 4]"
3324,True,118.84,luxury,[1]
3325,False,78.96,premium,"[1, 2]"
3326,True,103.95,luxury,"[1, 2, 3]"
3327,False,52.62,premium,"[1, 2, 3, 4]"
3328,True,105.86,basic,[1]
3329,False,166.76,luxury,"[1, 2]"
3330,True,92.66,premium,"[1, 2, 3]"
3331,False,86.57,luxury,"[1, 2, 3, 4]"
3332,True,114.86,premium,[1]
3333,False,153.31,premium,"[1, 2]"
3334,True,117.57,luxury,"[1, 2, 3]"
3335,False,72.48,premium,"[1, 2, 3, 4]"
3336,True,126.93,luxury,[1]
3337,False,109.27,luxury,"[1, 2]"
3338,True,112.34,premium,"[1, 2, 3]"
3339,False,94.62,premium,"[1, 2, 3, 4]"
3340,True,110.75,luxury,[1]
3341,False,43.25,basic,"[1, 2]"
3342,True,105.6,luxury,"[1, 2, 3]"
3343,False,145.69,premium,"[1, 2, 3, 4]"
3344,True,118.15,premium,[1]
3345,False,71.94,premium,"[1, 2]"
3346,True,79.42,luxury,"[1, 2, 3]"
3347,False,131.45,luxury,"[1, 2, 3, 4]"
3348,True,106.3,basic,[1]
3349,False,96.57,luxury,"[1, 2]"
3350,True,106.59,premium,"[1, 2, 3]"
3351,False,111.86,luxury,"[1, 2, 3, 4]"
3352,True,124.38,luxury,[1]
3353,False,121.72,basic,"[1, 2]"
3354,True,69.04,premium,"[1, 2, 3]"
3355,False,77.0,luxury,"[1, 2, 3, 4]"
3356,True,101.16,basic,[1]
3357,False,108.57,premium,"[1, 2]"
3358,True,99.85,luxury,"[1, 2, 3]"
3359,False,100.86,basic,"[1, 2, 3, 4]"
3360,True,52.56,luxury,[1]
3361,False,91.96,basic,"[1, 2]"
3362,True,114.95,luxury,"[1, 2, 3]"
3363,False,79.49,basic,"[1, 2, 3, 4]"
3364,True,94.98,premium,[1]
3365,False,97.1,luxury,"[1, 2]"
3366,True,85.95,luxury,"[1, 2, 3]"
3367,False,140.68,basic,"[1, 2, 3, 4]"
3368,True,87.96,basic,[1]
3369,False,97.73,basic,"[1, 2]"
3370,True,43.83,basic,"[1, 2, 3]"
3371,False,101.61,luxury,"[1, 2, 3, 4]"
3372,True,85.23,basic,[1]
3373,False,93.82,luxury,"[1, 2]"
3374,True,96.82,premium,"[1, 2, 3]"
3375,False,124.08,luxury,"[1, 2, 3, 4]"
3376,True,135.0,luxury,[1]
3377,False,75.11,basic,"[1, 2]"
3378,True,121.42,basic,"[1, 2, 3]"
3379,False,124.12,premium,"[1, 2, 3, 4]"
3380,True,130.89,luxury,[1]
3381,False,136.46,basic,"[1, 2]"
3382,True,130.53,basic,"[1, 2, 3]"
3383,False,115.15,premium,"[1, 2, 3, 4]"
3384,True,131.16,premium,[1]
3385,False,72.89,basic,"[1, 2]"
3386,True,111.84,luxury,"[1, 2, 3]"
3387,False,67.98,basic,"[1, 2, 3, 4]"
3388,True,130.69,premium,[1]
3389,False,89.47,basic,"[1, 2]"
3390,True,124.17,luxury,"[1, 2, 3]"
3391,False,124.56,luxury,"[1, 2, 3, 4]"
3392,True,33.59,basic,[1]
3393,False,123.0,luxury,"[1, 2]"
3394,True,81.5,premium,"[1, 2, 3]"
3395,False,84.05,luxury,"[1, 2, 3, 4]"
3396,True,75.61,premium,[1]
3397,False,109.91,luxury,"[1, 2]"
3398,True,44.23,luxury,"[1, 2, 3]"
3399,False,107.24,luxury,"[1, 2, 3, 4]"
3400,True,136.68,luxury,[1]
3401,False,66.09,basic,"[1, 2]"
3402,True,75.89,premium,"[1, 2, 3]"
3403,False,140.99,basic,"[1, 2, 3, 4]"
3404,True,113.33,premium,[1]
3405,False,91.01,basic,"[1, 2]"
3406,True,89.92,premium,"[1, 2, 3]"
3407,False,98.82,luxury,"[1, 2, 3, 4]"
3408,True,72.64,basic,[1]
3409,False,118.67,premium,"[1, 2]"
3410,True,94.78,basic,"[1, 2, 3]"
3411,False,121.43,premium,"[1, 2, 3, 4]"
3412,True,108.28,premium,[1]
3413,False,136.22,premium,"[1, 2]"
3414,True,124.36,basic,"[1, 2, 3]"
3415,False,88.54,luxury,"[1, 2, 3, 4]"
3416,True,66.56,premium,[1]
3417,False,140.05,premium,"[1, 2]"
3418,True,90.45,premium,"[1, 2, 3]"
3419,False,95.58,basic,"[1, 2, 3, 4]"
3420,True,91.67,luxury,[1]
3421,False,85.08,basic,"[1, 2]"
3422,True,177.38,basic,"[1, 2, 3]"
3423,False,137.49,premium,"[1, 2, 3, 4]"
3424,True,138.74,basic,[1]
3425,False,108.56,luxury,"[1, 2]"
3426,True,107.73,premium,"[1, 2, 3]"
3427,False,102.83,premium,"[1, 2, 3, 4]"
3428,True,127.08,premium,[1]
3429,False,72.17,luxury,"[1, 2]"
3430,True,106.55,basic,"[1, 2, 3]"
3431,False,131.03,luxury,"[1, 2, 3, 4]"
3432,True,105.52,luxury,[1]
3433,False,109.78,basic,"[1, 2]"
3434,True,155.72,luxury,"[1, 2, 3]"
3435,False,96.26,basic,"[1, 2, 3, 4]"
3436,True,153.07,luxury,[1]
3437,False,107.25,premium,"[1, 2]"
3438,True,83.14,luxury,"[1, 2, 3]"
3439,False,125.56,premium,"[1, 2, 3, 4]"
3440,True,160.19,luxury,[1]
3441,False,107.47,premium,"[1, 2]"
3442,True,91.12,basic,"[1, 2, 3]"
3443,False,82.27,luxury,"[1, 2, 3, 4]"
3444,True,124.79,premium,[1]
3445,False,110.0,basic,"[1, 2]"
3446,True,122.61,premium,"[1, 2, 3]"
3447,False,69.09,premium,"[1, 2, 3, 4]"
3448,True,114.98,basic,[1]
3449,False,86.97,premium,"[1, 2]"
3450,True,65.32,basic,"[1, 2, 3]"
3451,False,91.23,premium,"[1, 2, 3, 4]"
3452,True,101.17,luxury,[1]
3453,False,110.01,luxury,"[1, 2]"
3454,True,101.73,premium,"[1, 2, 3]"
3455,False,97.41,luxury,"[1, 2, 3, 4]"
3456,True,109.98,basic,[1]
3457,False,104.39,premium,"[1, 2]"
3458,True,91.61,basic,"[1, 2, 3]"
3459,False,79.98,premium,"[1, 2, 3, 4]"
3460,True,129.25,basic,[1]
3461,False,107.89,premium,"[1, 2]"
3462,True,136.37,luxury,"[1, 2, 3]"
3463,False,82.37,luxury,"[1, 2, 3, 4]"
3464,True,90.89,basic,[1]
3465,False,102.14,basic,"[1, 2]"
3466,True,121.84,basic,"[1, 2, 3]"
3467,False,117.51,premium,"[1, 2, 3, 4]"
3468,True,94.44,luxury,[1]
3469,False,75.26,luxury,"[1, 2]"
3470,True,152.61,luxury,"[1, 2, 3]"
3471,False,79.09,luxury,"[1, 2, 3, 4]"
3472,True,88.06,premium,[1]
3473,False,177.86,luxury,"[1, 2]"
3474,True,113.14,luxury,"[1, 2, 3]"
3475,False,77.89,luxury,"[1, 2, 3, 4]"
3476,True,84.62,basic,[1]
3477,False,97.63,premium,"[1, 2]"
3478,True,93.73,basic,"[1, 2, 3]"
3479,False,96.74,premium,"[1, 2, 3, 4]"
3480,True,109.49,premium,[1]
3481,False,127.27,premium,"[1, 2]"
3482,True,113.41,luxury,"[1, 2, 3]"
3483,False,85.47,basic,"[1, 2, 3, 4]"
3484,True,95.63,basic,[1]
3485,False,111.3,luxury,"[1, 2]"
3486,True,110.45,luxury,"[1, 2, 3]"
3487,False,103.72,premium,"[1, 2, 3, 4]"
3488,True,89.63,premium,[1]
3489,False,80.88,premium,"[1, 2]"
3490,True,120.19,basic,"[1, 2, 3]"
3491,False,126.13,luxury,"[1, 2, 3, 4]"
3492,True,128.37,premium,[1]
3493,False,52.18,luxury,"[1, 2]"
3494,True,75.84,luxury,"[1, 2, 3]"
3495,False,83.32,basic,"[1, 2, 3, 4]"
3496,True,140.63,luxury,[1]
3497,False,116.62,premium,"[1, 2]"
3498,True,132.44,luxury,"[1, 2, 3]"
3499,False,125.63,premium,"[1, 2, 3, 4]"
3500,True,86.38,premium,[1]
3501,False,112.73,luxury,"[1, 2]"
3502,True,137.38,premium,"[1, 2, 3]"
3503,False,100.98,basic,"[1, 2, 3, 4]"
3504,True,52.76,basic,[1]
3505,False,125.79,basic,"[1, 2]"
3506,True,150.56,premium,"[1, 2, 3]"
3507,False,80.54,premium,"[1, 2, 3, 4]"
3508,True,102.76,luxury,[1]
3509,False,118.52,premium,"[1, 2]"
3510,True,85.83,basic,"[1, 2, 3]"
3511,False,112.73,basic,"[1, 2, 3, 4]"
3512,True,74.11,premium,[1]
3513,False,129.74,luxury,"[1, 2]"
3514,True,113.37,premium,"[1, 2, 3]"
3515,False,114.77,luxury,"[1, 2, 3, 4]"
3516,True,64.28,basic,[1]
3517,False,144.68,luxury,"[1, 2]"
3518,True,104.18,luxury,"[1, 2, 3]"
3519,False,101.11,basic,"[1, 2, 3, 4]"
3520,True,103.23,basic,[1]
3521,False,102.55,basic,"[1, 2]"
3522,True,76.3,premium,"[1, 2, 3]"
3523,False,135.75,luxury,"[1, 2, 3, 4]"
3524,True,144.01,basic,[1]
3525,False,113.21,premium,"[1, 2]"
3526,True,88.34,premium,"[1, 2, 3]"
3527,False,120.3,luxury,"[1, 2, 3, 4]"
3528,True,119.69,premium,[1]
3529,False,80.5,premium,"[1, 2]"
3530,True,133.18,luxury,"[1, 2, 3]"
3531,False,100.4,basic,"[1, 2, 3, 4]"
3532,True,64.49,basic,[1]
3533,False,182.35,premium,"[1, 2]"
3534,True,111.43,luxury,"[1, 2, 3]"
3535,False,153.65,luxury,"[1, 2, 3, 4]"
3536,True,120.4,premium,[1]
3537,False,128.86,basic,"[1, 2]"
3538,True,115.91,luxury,"[1, 2, 3]"
3539,False,123.91,basic,"[1, 2, 3, 4]"
3540,True,82.03,basic,[1]
3541,False,99.4,luxury,"[1, 2]"
3542,True,145.76,basic,"[1, 2, 3]"
3543,False,134.18,basic,"[1, 2, 3, 4]"
3544,True,121.23,premium,[1]
3545,False,117.3,luxury,"[1, 2]"
3546,True,70.41,luxury,"[1, 2, 3]"
3547,False,73.54,premium,"[1, 2, 3, 4]"
3548,True,132.76,basic,[1]
3549,False,121.49,premium,"[1, 2]"
3550,True,95.03,premium,"[1, 2, 3]"
3551,False,95.63,luxury,"[1, 2, 3, 4]"
3552,True,66.99,premium,[1]
3553,False,43.54,premium,"[1, 2]"
3554,True,85.89,basic,"[1, 2, 3]"
3555,False,105.16,basic,"[1, 2, 3, 4]"
3556,True,87.7,premium,[1]
3557,False,103.22,premium,"[1, 2]"
3558,True,79.98,luxury,"[1, 2, 3]"
3559,False,79.24,luxury,"[1, 2, 3, 4]"
3560,True,103.42,premium,[1]
3561,False,87.29,basic,"[1, 2]"
3562,True,72.88,basic,"[1, 2, 3]"
3563,False,71.07,premium,"[1, 2, 3, 4]"
3564,True,89.07,luxury,[1]
3565,False,87.83,premium,"[1, 2]"
3566,True,74.94,luxury,"[1, 2, 3]"
3567,False,91.11,basic,"[1, 2, 3, 4]"
3568,True,88.01,basic,[1]
3569,False,75.39,premium,"[1, 2]"
3570,True,122.47,premium,"[1, 2, 3]"
3571,False,74.12,luxury,"[1, 2, 3, 4]"
3572,True,89.25,basic,[1]
3573,False,98.26,basic,"[1, 2]"
3574,True,108.73,luxury,"[1, 2, 3]"
3575,False,76.47,basic,"[1, 2, 3, 4]"
3576,True,58.59,basic,[1]
3577,False,82.29,luxury,"[1, 2]"
3578,True,82.07,luxury,"[1, 2, 3]"
3579,False,62.39,luxury,"[1, 2, 3, 4]"
3580,True,139.72,basic,[1]
3581,False,89.81,luxury,"[1, 2]"
3582,True,108.35,luxury,"[1, 2, 3]"
3583,False,64.0,basic,"[1, 2, 3, 4]"
3584,True,47.21,basic,[1]
3585,False,79.08,basic,"[1, 2]"
3586,True,114.11,premium,"[1, 2, 3]"
3587,False,63.17,luxury,"[1, 2, 3, 4]"
3588,True,64.77,basic,[1]
3589,False,85.28,basic,"[1, 2]"
3590,True,130.97,basic,"[1, 2, 3]"
3591,False,109.46,basic,"[1, 2, 3, 4]"
3592,True,71.91,premium,[1]
3593,False,96.27,luxury,"[1, 2]"
3594,True,45.62,premium,"[1, 2, 3]"
3595,False,119.47,premium,"[1, 2, 3, 4]"
3596,True,144.28,premium,[1]
3597,False,124.45,luxury,"[1, 2]"
3598,True,130.17,premium,"[1, 2, 3]"
3599,False,88.73,luxury,"[1, 2, 3, 4]"
3600,True,95.08,basic,[1]
3601,False,85.73,premium,"[1, 2]"
3602,True,117.32,luxury,"[1, 2, 3]"
3603,False,145.15,premium,"[1, 2, 3, 4]"
3604,True,67.75,premium,[1]
3605,False,112.08,luxury,"[1, 2]"
3606,True,127.69,premium,"[1, 2, 3]"
3607,False,93.71,basic,"[1, 2, 3, 4]"
3608,True,60.2,premium,[1]
3609,False,111.49,basic,"[1, 2]"
3610,True,117.19,luxury,"[1, 2, 3]"
3611,False,82.36,luxury,"[1, 2, 3, 4]"
3612,True,59.77,premium,[1]
3613,False,123.23,luxury,"[1, 2]"
3614,True,105.71,basic,"[1, 2, 3]"
3615,False,102.59,luxury,"[1, 2, 3, 4]"
3616,True,99.56,premium,[1]
3617,False,47.78,luxury,"[1, 2]"
3618,True,51.98,premium,"[1, 2, 3]"
3619,False,121.77,luxury,"[1, 2, 3, 4]"
3620,True,111.57,premium,[1]
3621,False,93.3,luxury,"[1, 2]"
3622,True,107.5,luxury,"[1, 2, 3]"
3623,False,86.79,basic,"[1, 2, 3, 4]"
3624,True,86.25,premium,[1]
3625,False,98.86,basic,"[1, 2]"
3626,True,122.74,premium,"[1, 2, 3]"
3627,False,110.35,basic,"[1, 2, 3, 4]"
3628,True,96.47,luxury,[1]
3629,False,97.99,premium,"[1, 2]"
3630,True,93.55,basic,"[1, 2, 3]"
3631,False,68.84,premium,"[1, 2, 3, 4]"
3632,True,82.69,luxury,[1]
3633,False,71.07,luxury,"[1, 2]"
3634,True,91.66,basic,"[1, 2, 3]"
3635,False,80.97,premium,"[1, 2, 3, 4]"
3636,True,83.44,premium,[1]
3637,False,93.1,basic,"[1, 2]"
3638,True,117.49,basic,"[1, 2, 3]"
3639,False,116.99,basic,"[1, 2, 3, 4]"
3640,True,96.95,basic,[1]
3641,False,159.08,basic,"[1, 2]"
3642,True,126.31,basic,"[1, 2, 3]"
3643,False,108.58,premium,"[1, 2, 3, 4]"
3644,True,102.06,basic,[1]
3645,False,128.98,luxury,"[1, 2]"
3646,True,68.48,luxury,"[1, 2, 3]"
3647,False,95.54,luxury,"[1, 2, 3, 4]"
3648,True,84.68,premium,[1]
3649,False,73.27,premium,"[1, 2]"
3650,True,104.89,basic,"[1, 2, 3]"
3651,False,109.41,luxury,"[1, 2, 3, 4]"
3652,True,125.4,basic,[1]
3653,False,97.6,basic,"[1, 2]"
3654,True,108.91,premium,"[1, 2, 3]"
3655,False,62.85,premium,"[1, 2, 3, 4]"
3656,True,49.46,basic,[1]
3657,False,104.12,premium,"[1, 2]"
3658,True,84.28,premium,"[1, 2, 3]"
3659,False,63.8,basic,"[1, 2, 3, 4]"
3660,True,85.16,premium,[1]
3661,False,88.61,luxury,"[1, 2]"
3662,True,98.28,basic,"[1, 2, 3]"
3663,False,131.85,premium,"[1, 2, 3, 4]"
3664,True,95.2,premium,[1]
3665,False,137.64,basic,"[1, 2]"
3666,True,81.64,basic,"[1, 2, 3]"
3667,False,116.13,basic,"[1, 2, 3, 4]"
3668,True,99.03,basic,[1]
3669,False,124.7,luxury,"[1, 2]"
3670,True,93.93,luxury,"[1, 2, 3]"
3671,False,94.19,basic,"[1, 2, 3, 4]"
3672,True,90.97,basic,[1]
3673,False,61.87,luxury,"[1, 2]"
3674,True,105.93,basic,"[1, 2, 3]"
3675,False,109.92,premium,"[1, 2, 3, 4]"
3676,True,153.74,basic,[1]
3677,False,115.46,basic,"[1, 2]"
3678,True,121.96,premium,"[1, 2, 3]"
3679,False,117.64,premium,"[1, 2, 3, 4]"
3680,True,111.91,luxury,[1]
3681,False,24.21,premium,"[1, 2]"
3682,True,107.26,luxury,"[1, 2, 3]"
3683,False,123.14,premium,"[1, 2, 3, 4]"
3684,True,81.78,basic,[1]
3685,False,92.83,basic,"[1, 2]"
3686,True,110.64,premium,"[1, 2, 3]"
3687,False,143.07,premium,"[1, 2, 3, 4]"
3688,True,58.51,luxury,[1]
3689,False,117.89,premium,"[1, 2]"
3690,True,83.12,basic,"[1, 2, 3]"
3691,False,118.13,premium,"[1, 2, 3, 4]"
3692,True,120.22,premium,[1]
3693,False,97.54,basic,"[1, 2]"
3694,True,105.6,luxury,"[1, 2, 3]"
3695,False,92.6,basic,"[1, 2, 3, 4]"
3696,True,58.83,luxury,[1]
3697,False,131.16,premium,"[1, 2]"
3698,True,131.84,luxury,"[1, 2, 3]"
3699,False,95.39,luxury,"[1, 2, 3, 4]"
3700,True,126.5,luxury,[1]
3701,False,111.82,premium,"[1, 2]"
3702,True,147.89,premium,"[1, 2, 3]"
3703,False,139.52,premium,"[1, 2, 3, 4]"
3704,True,128.32,premium,[1]
3705,False,76.71,premium,"[1, 2]"
3706,True,87.22,basic,"[1, 2, 3]"
3707,False,125.7,basic,"[1, 2, 3, 4]"
3708,True,68.73,premium,[1]
3709,False,64.06,basic,"[1, 2]"
3710,True,123.53,premium,"[1, 2, 3]"
3711,False,105.97,basic,"[1, 2, 3, 4]"
3712,True,109.47,premium,[1]
3713,False,125.63,premium,"[1, 2]"
3714,True,112.01,basic,"[1, 2, 3]"
3715,False,128.45,basic,"[1, 2, 3, 4]"
3716,True,103.97,luxury,[1]
3717,False,120.14,basic,"[1, 2]"
3718,True,107.99,premium,"[1, 2, 3]"
3719,False,78.52,premium,"[1, 2, 3, 4]"
3720,True,97.29,basic,[1]
3721,False,80.04,premium,"[1, 2]"
3722,True,134.61,luxury,"[1, 2, 3]"
3723,False,116.28,basic,"[1, 2, 3, 4]"
3724,True,72.14,luxury,[1]
3725,False,75.14,premium,"[1, 2]"
3726,True,94.98,premium,"[1, 2, 3]"
3727,False,44.81,luxury,"[1, 2, 3, 4]"
3728,True,92.12,luxury,[1]
3729,False,109.46,luxury,"[1, 2]"
3730,True,81.8,premium,"[1, 2, 3]"
3731,False,62.28,premium,"[1, 2, 3, 4]"
3732,True,68.65,basic,[1]
3733,False,105.24,basic,"[1, 2]"
3734,True,115.97,luxury,"[1, 2, 3]"
3735,False,121.71,luxury,"[1, 2, 3, 4]"
3736,True,88.39,premium,[1]
3737,False,120.47,luxury,"[1, 2]"
3738,True,96.65,luxury,"[1, 2, 3]"
3739,False,104.45,premium,"[1, 2, 3, 4]"
3740,True,108.88,luxury,[1]
3741,False,139.73,luxury,"[1, 2]"
3742,True,80.03,premium,"[1, 2, 3]"
3743,False,93.33,luxury,"[1, 2, 3, 4]"
3744,True,97.55,luxury,[1]
3745,False,118.11,premium,"[1, 2]"
3746,True,85.0,luxury,"[1, 2, 3]"
3747,False,108.16,luxury,"[1, 2, 3, 4]"
3748,True,89.92,basic,[1]
3749,False,123.07,premium,"[1, 2]"
3750,True,96.15,basic,"[1, 2, 3]"
3751,False,94.32,luxury,"[1, 2, 3, 4]"
3752,True,86.39,premium,[1]
3753,False,84.42,luxury,"[1, 2]"
3754,True,75.81,basic,"[1, 2, 3]"
3755,False,135.85,basic,"[1, 2, 3, 4]"
3756,True,92.26,premium,[1]
3757,False,96.82,basic,"[1, 2]"
3758,True,100.24,luxury,"[1, 2, 3]"
3759,False,105.58,basic,"[1, 2, 3, 4]"
3760,True,92.76,premium,[1]
3761,False,113.55,basic,"[1, 2]"
3762,True,127.23,basic,"[1, 2, 3]"
3763,False,123.84,luxury,"[1, 2, 3, 4]"
3764,True,115.75,luxury,[1]
3765,False,118.66,luxury,"[1, 2]"
3766,True,109.54,luxury,"[1, 2, 3]"
3767,False,105.29,basic,"[1, 2, 3, 4]"
3768,True,77.68,basic,[1]
3769,False,150.32,premium,"[1, 2]"
3770,True,118.04,basic,"[1, 2, 3]"
3771,False,119.2,luxury,"[1, 2, 3, 4]"
3772,True,136.49,luxury,[1]
3773,False,108.08,luxury,"[1, 2]"
3774,True,120.04,premium,"[1, 2, 3]"
3775,False,141.7,basic,"[1, 2, 3, 4]"
3776,True,92.84,premium,[1]
3777,False,129.63,basic,"[1, 2]"
3778,True,116.03,basic,"[1, 2, 3]"
3779,False,62.75,luxury,"[1, 2, 3, 4]"
3780,True,96.5,premium,[1]
3781,False,72.29,premium,"[1, 2]"
3782,True,138.97,basic,"[1, 2, 3]"
3783,False,94.26,basic,"[1, 2, 3, 4]"
3784,True,117.99,basic,[1]
3785,False,97.88,basic,"[1, 2]"
3786,True,84.85,luxury,"[1, 2, 3]"
3787,False,125.3,basic,"[1, 2, 3, 4]"
3788,True,121.15,basic,[1]
3789,False,143.39,luxury,"[1, 2]"
3790,True,103.44,basic,"[1, 2, 3]"
3791,False,82.97,basic,"[1, 2, 3, 4]"
3792,True,87.77,luxury,[1]
3793,False,97.31,basic,"[1, 2]"
3794,True,128.93,premium,"[1, 2, 3]"
3795,False,130.0,premium,"[1, 2, 3, 4]"
3796,True,78.18,premium,[1]
3797,False,126.44,luxury,"[1, 2]"
3798,True,131.81,premium,"[1, 2, 3]"
3799,False,80.49,luxury,"[1, 2, 3, 4]"
3800,True,85.72,premium,[1]
3801,False,116.78,luxury,"[1, 2]"
3802,True,103.04,luxury,"[1, 2, 3]"
3803,False,78.45,basic,"[1, 2, 3, 4]"
3804,True,100.29,luxury,[1]
3805,False,111.67,basic,"[1, 2]"
3806,True,90.57,premium,"[1, 2, 3]"
3807,False,59.54,luxury,"[1, 2, 3, 4]"
3808,True,66.65,luxury,[1]
3809,False,82.61,luxury,"[1, 2]"
3810,True,94.43,premium,"[1, 2, 3]"
