cust_id,is_male,location
101996,True,1
101997,False,2
101998,True,3
101999,False,4
102000,True,1
102001,False,2
102002,True,3
102003,False,4
102004,True,1
102005,False,2
102006,True,3
102007,False,4
102008,True,1
102009,False,2
102010,True,3
102011,False,4
102012,True,1
102013,False,2
102014,True,3
102015,False,4
102016,True,1
102017,False,2
102018,True,3
102019,False,4
102020,True,1
102021,False,2
102022,True,3
102023,False,4
102024,True,1
102025,False,2
102026,True,3
102027,False,4
102028,True,1
102029,False,2
102030,True,3
102031,False,4
102032,True,1
102033,False,2
102034,True,3
102035,False,4
102036,True,1
102037,False,2
102038,True,3
102039,False,4
102040,True,1
102041,False,2
102042,True,3
102043,False,4
102044,True,1
102045,False,2
102046,True,3
102047,False,4
102048,True,1
102049,False,2
102050,True,3
102051,False,4
102052,True,1
102053,False,2
102054,True,3
102055,False,4
102056,True,1
102057,False,2
102058,True,3
102059,False,4
102060,True,1
102061,False,2
102062,True,3
102063,False,4
102064,True,1
102065,False,2
102066,True,3
102067,False,4
102068,True,1
102069,False,2
102070,True,3
102071,False,4
102072,True,1
102073,False,2
102074,True,3
102075,False,4
102076,True,1
102077,False,2
102078,True,3
102079,False,4
102080,True,1
102081,False,2
102082,True,3
102083,False,4
102084,True,1
102085,False,2
102086,True,3
102087,False,4
102088,True,1
102089,False,2
102090,True,3
102091,False,4
102092,True,1
102093,False,2
102094,True,3
102095,False,4
102096,True,1
102097,False,2
102098,True,3
102099,False,4
102100,True,1
102101,False,2
102102,True,3
102103,False,4
102104,True,1
102105,False,2
102106,True,3
102107,False,4
102108,True,1
102109,False,2
102110,True,3
102111,False,4
102112,True,1
102113,False,2
102114,True,3
102115,False,4
102116,True,1
102117,False,2
102118,True,3
102119,False,4
102120,True,1
102121,False,2
102122,True,3
102123,False,4
102124,True,1
102125,False,2
102126,True,3
102127,False,4
102128,True,1
102129,False,2
102130,True,3
102131,False,4
102132,True,1
102133,False,2
102134,True,3
102135,False,4
102136,True,1
102137,False,2
102138,True,3
102139,False,4
102140,True,1
102141,False,2
102142,True,3
102143,False,4
102144,True,1
102145,False,2
102146,True,3
102147,False,4
102148,True,1
102149,False,2
102150,True,3
102151,False,4
102152,True,1
102153,False,2
102154,True,3
102155,False,4
102156,True,1
102157,False,2
102158,True,3
102159,False,4
102160,True,1
102161,False,2
102162,True,3
102163,False,4
102164,True,1
102165,False,2
102166,True,3
102167,False,4
102168,True,1
102169,False,2
102170,True,3
102171,False,4
102172,True,1
102173,False,2
102174,True,3
102175,False,4
102176,True,1
102177,False,2
102178,True,3
102179,False,4
102180,True,1
102181,False,2
102182,True,3
102183,False,4
102184,True,1
102185,False,2
102186,True,3
102187,False,4
102188,True,1
102189,False,2
102190,True,3
102191,False,4
102192,True,1
102193,False,2
102194,True,3
102195,False,4
102196,True,1
102197,False,2
102198,True,3
102199,False,4
102200,True,1
102201,False,2
102202,True,3
102203,False,4
102204,True,1
102205,False,2
102206,True,3
102207,False,4
102208,True,1
102209,False,2
102210,True,3
102211,False,4
102212,True,1
102213,False,2
102214,True,3
102215,False,4
102216,True,1
102217,False,2
102218,True,3
102219,False,4
102220,True,1
102221,False,2
102222,True,3
102223,False,4
102224,True,1
102225,False,2
102226,True,3
102227,False,4
102228,True,1
102229,False,2
102230,True,3
102231,False,4
102232,True,1
102233,False,2
102234,True,3
102235,False,4
102236,True,1
102237,False,2
102238,True,3
102239,False,4
102240,True,1
102241,False,2
102242,True,3
102243,False,4
102244,True,1
102245,False,2
102246,True,3
102247,False,4
102248,True,1
102249,False,2
102250,True,3
102251,False,4
102252,True,1
102253,False,2
102254,True,3
102255,False,4
102256,True,1
102257,False,2
102258,True,3
102259,False,4
102260,True,1
102261,False,2
102262,True,3
102263,False,4
102264,True,1
102265,False,2
102266,True,3
102267,False,4
102268,True,1
102269,False,2
102270,True,3
102271,False,4
102272,True,1
102273,False,2
102274,True,3
102275,False,4
102276,True,1
102277,False,2
102278,True,3
102279,False,4
102280,True,1
102281,False,2
102282,True,3
102283,False,4
102284,True,1
102285,False,2
102286,True,3
102287,False,4
102288,True,1
102289,False,2
102290,True,3
102291,False,4
102292,True,1
102293,False,2
102294,True,3
102295,False,4
102296,True,1
102297,False,2
102298,True,3
102299,False,4
102300,True,1
102301,False,2
102302,True,3
102303,False,4
102304,True,1
102305,False,2
102306,True,3
102307,False,4
102308,True,1
102309,False,2
102310,True,3
102311,False,4
102312,True,1
102313,False,2
102314,True,3
102315,False,4
102316,True,1
102317,False,2
102318,True,3
102319,False,4
102320,True,1
102321,False,2
102322,True,3
102323,False,4
102324,True,1
102325,False,2
102326,True,3
102327,False,4
102328,True,1
102329,False,2
102330,True,3
102331,False,4
102332,True,1
102333,False,2
102334,True,3
102335,False,4
102336,True,1
102337,False,2
102338,True,3
102339,False,4
102340,True,1
102341,False,2
102342,True,3
102343,False,4
102344,True,1
102345,False,2
102346,True,3
102347,False,4
102348,True,1
102349,False,2
102350,True,3
102351,False,4
102352,True,1
102353,False,2
102354,True,3
102355,False,4
102356,True,1
102357,False,2
102358,True,3
102359,False,4
102360,True,1
102361,False,2
102362,True,3
102363,False,4
102364,True,1
102365,False,2
102366,True,3
102367,False,4
102368,True,1
102369,False,2
102370,True,3
102371,False,4
102372,True,1
102373,False,2
102374,True,3
102375,False,4
102376,True,1
102377,False,2
102378,True,3
102379,False,4
102380,True,1
102381,False,2
102382,True,3
102383,False,4
102384,True,1
102385,False,2
102386,True,3
102387,False,4
102388,True,1
102389,False,2
102390,True,3
102391,False,4
102392,True,1
102393,False,2
102394,True,3
102395,False,4
102396,True,1
102397,False,2
102398,True,3
102399,False,4
102400,True,1
102401,False,2
102402,True,3
102403,False,4
102404,True,1
102405,False,2
102406,True,3
102407,False,4
102408,True,1
102409,False,2
102410,True,3
102411,False,4
102412,True,1
102413,False,2
102414,True,3
102415,False,4
102416,True,1
102417,False,2
102418,True,3
102419,False,4
102420,True,1
102421,False,2
102422,True,3
102423,False,4
102424,True,1
102425,False,2
102426,True,3
102427,False,4
102428,True,1
102429,False,2
102430,True,3
102431,False,4
102432,True,1
102433,False,2
102434,True,3
102435,False,4
102436,True,1
102437,False,2
102438,True,3
102439,False,4
102440,True,1
102441,False,2
102442,True,3
102443,False,4
102444,True,1
102445,False,2
102446,True,3
102447,False,4
102448,True,1
102449,False,2
102450,True,3
102451,False,4
102452,True,1
102453,False,2
102454,True,3
102455,False,4
102456,True,1
102457,False,2
102458,True,3
102459,False,4
102460,True,1
102461,False,2
102462,True,3
102463,False,4
102464,True,1
102465,False,2
102466,True,3
102467,False,4
102468,True,1
102469,False,2
102470,True,3
102471,False,4
102472,True,1
102473,False,2
102474,True,3
102475,False,4
102476,True,1
102477,False,2
102478,True,3
102479,False,4
102480,True,1
102481,False,2
102482,True,3
102483,False,4
102484,True,1
102485,False,2
102486,True,3
102487,False,4
102488,True,1
102489,False,2
102490,True,3
102491,False,4
102492,True,1
102493,False,2
102494,True,3
102495,False,4
102496,True,1
102497,False,2
102498,True,3
102499,False,4
102500,True,1
102501,False,2
102502,True,3
102503,False,4
102504,True,1
102505,False,2
102506,True,3
102507,False,4
102508,True,1
102509,False,2
102510,True,3
102511,False,4
102512,True,1
102513,False,2
102514,True,3
102515,False,4
102516,True,1
102517,False,2
102518,True,3
102519,False,4
102520,True,1
102521,False,2
102522,True,3
102523,False,4
102524,True,1
102525,False,2
102526,True,3
102527,False,4
102528,True,1
102529,False,2
102530,True,3
102531,False,4
102532,True,1
102533,False,2
102534,True,3
102535,False,4
102536,True,1
102537,False,2
102538,True,3
102539,False,4
102540,True,1
102541,False,2
102542,True,3
102543,False,4
102544,True,1
102545,False,2
102546,True,3
102547,False,4
102548,True,1
102549,False,2
102550,True,3
102551,False,4
102552,True,1
102553,False,2
102554,True,3
102555,False,4
102556,True,1
102557,False,2
102558,True,3
102559,False,4
102560,True,1
102561,False,2
102562,True,3
102563,False,4
102564,True,1
102565,False,2
102566,True,3
102567,False,4
102568,True,1
102569,False,2
102570,True,3
102571,False,4
102572,True,1
102573,False,2
102574,True,3
102575,False,4
102576,True,1
102577,False,2
102578,True,3
102579,False,4
102580,True,1
102581,False,2
102582,True,3
102583,False,4
102584,True,1
102585,False,2
102586,True,3
102587,False,4
102588,True,1
102589,False,2
102590,True,3
102591,False,4
102592,True,1
102593,False,2
102594,True,3
102595,False,4
102596,True,1
102597,False,2
102598,True,3
102599,False,4
102600,True,1
102601,False,2
102602,True,3
102603,False,4
102604,True,1
102605,False,2
102606,True,3
102607,False,4
102608,True,1
102609,False,2
102610,True,3
102611,False,4
102612,True,1
102613,False,2
102614,True,3
102615,False,4
102616,True,1
102617,False,2
102618,True,3
102619,False,4
102620,True,1
102621,False,2
102622,True,3
102623,False,4
102624,True,1
102625,False,2
102626,True,3
102627,False,4
102628,True,1
102629,False,2
102630,True,3
102631,False,4
102632,True,1
102633,False,2
102634,True,3
102635,False,4
102636,True,1
102637,False,2
102638,True,3
102639,False,4
102640,True,1
102641,False,2
102642,True,3
102643,False,4
102644,True,1
102645,False,2
102646,True,3
102647,False,4
102648,True,1
102649,False,2
102650,True,3
102651,False,4
102652,True,1
102653,False,2
102654,True,3
102655,False,4
102656,True,1
102657,False,2
102658,True,3
102659,False,4
102660,True,1
102661,False,2
102662,True,3
102663,False,4
102664,True,1
102665,False,2
102666,True,3
102667,False,4
102668,True,1
102669,False,2
102670,True,3
102671,False,4
102672,True,1
102673,False,2
102674,True,3
102675,False,4
102676,True,1
102677,False,2
102678,True,3
102679,False,4
102680,True,1
102681,False,2
102682,True,3
102683,False,4
102684,True,1
102685,False,2
102686,True,3
102687,False,4
102688,True,1
102689,False,2
102690,True,3
102691,False,4
102692,True,1
102693,False,2
102694,True,3
102695,False,4
102696,True,1
102697,False,2
102698,True,3
102699,False,4
102700,True,1
102701,False,2
102702,True,3
102703,False,4
102704,True,1
102705,False,2
102706,True,3
102707,False,4
102708,True,1
102709,False,2
102710,True,3
102711,False,4
102712,True,1
102713,False,2
102714,True,3
102715,False,4
102716,True,1
102717,False,2
102718,True,3
102719,False,4
102720,True,1
102721,False,2
102722,True,3
102723,False,4
102724,True,1
102725,False,2
102726,True,3
102727,False,4
102728,True,1
102729,False,2
102730,True,3
102731,False,4
102732,True,1
102733,False,2
102734,True,3
102735,False,4
102736,True,1
102737,False,2
102738,True,3
102739,False,4
102740,True,1
102741,False,2
102742,True,3
102743,False,4
102744,True,1
102745,False,2
102746,True,3
102747,False,4
102748,True,1
102749,False,2
102750,True,3
102751,False,4
102752,True,1
102753,False,2
102754,True,3
102755,False,4
102756,True,1
102757,False,2
102758,True,3
102759,False,4
102760,True,1
102761,False,2
102762,True,3
102763,False,4
102764,True,1
102765,False,2
102766,True,3
102767,False,4
102768,True,1
102769,False,2
102770,True,3
102771,False,4
102772,True,1
102773,False,2
102774,True,3
102775,False,4
102776,True,1
102777,False,2
102778,True,3
102779,False,4
102780,True,1
102781,False,2
102782,True,3
102783,False,4
102784,True,1
102785,False,2
102786,True,3
102787,False,4
102788,True,1
102789,False,2
102790,True,3
102791,False,4
102792,True,1
102793,False,2
102794,True,3
102795,False,4
102796,True,1
102797,False,2
102798,True,3
102799,False,4
102800,True,1
102801,False,2
102802,True,3
102803,False,4
102804,True,1
102805,False,2
102806,True,3
102807,False,4
102808,True,1
102809,False,2
102810,True,3
102811,False,4
102812,True,1
102813,False,2
102814,True,3
102815,False,4
102816,True,1
102817,False,2
102818,True,3
102819,False,4
102820,True,1
102821,False,2
102822,True,3
102823,False,4
102824,True,1
102825,False,2
102826,True,3
102827,False,4
102828,True,1
102829,False,2
102830,True,3
102831,False,4
102832,True,1
102833,False,2
102834,True,3
102835,False,4
102836,True,1
102837,False,2
102838,True,3
102839,False,4
102840,True,1
102841,False,2
102842,True,3
102843,False,4
102844,True,1
102845,False,2
102846,True,3
102847,False,4
102848,True,1
102849,False,2
102850,True,3
102851,False,4
102852,True,1
102853,False,2
102854,True,3
102855,False,4
102856,True,1
102857,False,2
102858,True,3
102859,False,4
102860,True,1
102861,False,2
102862,True,3
102863,False,4
102864,True,1
102865,False,2
102866,True,3
102867,False,4
102868,True,1
102869,False,2
102870,True,3
102871,False,4
102872,True,1
102873,False,2
102874,True,3
102875,False,4
102876,True,1
102877,False,2
102878,True,3
102879,False,4
102880,True,1
102881,False,2
102882,True,3
102883,False,4
102884,True,1
102885,False,2
102886,True,3
102887,False,4
102888,True,1
102889,False,2
102890,True,3
102891,False,4
102892,True,1
102893,False,2
102894,True,3
102895,False,4
102896,True,1
102897,False,2
102898,True,3
102899,False,4
102900,True,1
102901,False,2
102902,True,3
102903,False,4
102904,True,1
102905,False,2
102906,True,3
102907,False,4
102908,True,1
102909,False,2
102910,True,3
102911,False,4
102912,True,1
102913,False,2
102914,True,3
102915,False,4
102916,True,1
102917,False,2
102918,True,3
102919,False,4
102920,True,1
102921,False,2
102922,True,3
102923,False,4
102924,True,1
102925,False,2
102926,True,3
102927,False,4
102928,True,1
102929,False,2
102930,True,3
102931,False,4
102932,True,1
102933,False,2
102934,True,3
102935,False,4
102936,True,1
102937,False,2
102938,True,3
102939,False,4
102940,True,1
102941,False,2
102942,True,3
102943,False,4
102944,True,1
102945,False,2
102946,True,3
102947,False,4
102948,True,1
102949,False,2
102950,True,3
102951,False,4
102952,True,1
102953,False,2
102954,True,3
102955,False,4
102956,True,1
102957,False,2
102958,True,3
102959,False,4
102960,True,1
102961,False,2
102962,True,3
102963,False,4
102964,True,1
102965,False,2
102966,True,3
102967,False,4
102968,True,1
102969,False,2
102970,True,3
102971,False,4
102972,True,1
102973,False,2
102974,True,3
102975,False,4
102976,True,1
102977,False,2
102978,True,3
102979,False,4
102980,True,1
102981,False,2
102982,True,3
102983,False,4
102984,True,1
102985,False,2
102986,True,3
102987,False,4
102988,True,1
102989,False,2
102990,True,3
102991,False,4
102992,True,1
102993,False,2
102994,True,3
102995,False,4
102996,True,1
102997,False,2
102998,True,3
102999,False,4
103000,True,1
103001,False,2
103002,True,3
103003,False,4
103004,True,1
103005,False,2
103006,True,3
103007,False,4
103008,True,1
103009,False,2
103010,True,3
103011,False,4
103012,True,1
103013,False,2
103014,True,3
103015,False,4
103016,True,1
103017,False,2
103018,True,3
103019,False,4
103020,True,1
103021,False,2
103022,True,3
103023,False,4
103024,True,1
103025,False,2
103026,True,3
103027,False,4
103028,True,1
103029,False,2
103030,True,3
103031,False,4
103032,True,1
103033,False,2
103034,True,3
103035,False,4
103036,True,1
103037,False,2
103038,True,3
103039,False,4
103040,True,1
103041,False,2
103042,True,3
103043,False,4
103044,True,1
103045,False,2
103046,True,3
103047,False,4
103048,True,1
103049,False,2
103050,True,3
103051,False,4
103052,True,1
103053,False,2
103054,True,3
103055,False,4
103056,True,1
103057,False,2
103058,True,3
103059,False,4
103060,True,1
103061,False,2
103062,True,3
103063,False,4
103064,True,1
103065,False,2
103066,True,3
103067,False,4
103068,True,1
103069,False,2
103070,True,3
103071,False,4
103072,True,1
103073,False,2
103074,True,3
103075,False,4
103076,True,1
103077,False,2
103078,True,3
103079,False,4
103080,True,1
103081,False,2
103082,True,3
103083,False,4
103084,True,1
103085,False,2
103086,True,3
103087,False,4
103088,True,1
103089,False,2
103090,True,3
103091,False,4
103092,True,1
103093,False,2
103094,True,3
103095,False,4
103096,True,1
103097,False,2
103098,True,3
103099,False,4
103100,True,1
103101,False,2
103102,True,3
103103,False,4
103104,True,1
103105,False,2
103106,True,3
103107,False,4
103108,True,1
103109,False,2
103110,True,3
103111,False,4
103112,True,1
103113,False,2
103114,True,3
103115,False,4
103116,True,1
103117,False,2
103118,True,3
103119,False,4
103120,True,1
103121,False,2
103122,True,3
103123,False,4
103124,True,1
103125,False,2
103126,True,3
103127,False,4
103128,True,1
103129,False,2
103130,True,3
103131,False,4
103132,True,1
103133,False,2
103134,True,3
103135,False,4
103136,True,1
103137,False,2
103138,True,3
103139,False,4
103140,True,1
103141,False,2
103142,True,3
103143,False,4
103144,True,1
103145,False,2
103146,True,3
103147,False,4
103148,True,1
103149,False,2
103150,True,3
103151,False,4
103152,True,1
103153,False,2
103154,True,3
103155,False,4
103156,True,1
103157,False,2
103158,True,3
103159,False,4
103160,True,1
103161,False,2
103162,True,3
103163,False,4
103164,True,1
103165,False,2
103166,True,3
103167,False,4
103168,True,1
103169,False,2
103170,True,3
103171,False,4
103172,True,1
103173,False,2
103174,True,3
103175,False,4
103176,True,1
103177,False,2
103178,True,3
103179,False,4
103180,True,1
103181,False,2
103182,True,3
103183,False,4
103184,True,1
103185,False,2
103186,True,3
103187,False,4
103188,True,1
103189,False,2
103190,True,3
103191,False,4
103192,True,1
103193,False,2
103194,True,3
103195,False,4
103196,True,1
103197,False,2
103198,True,3
103199,False,4
103200,True,1
103201,False,2
103202,True,3
103203,False,4
103204,True,1
103205,False,2
103206,True,3
103207,False,4
103208,True,1
103209,False,2
103210,True,3
103211,False,4
103212,True,1
103213,False,2
103214,True,3
103215,False,4
103216,True,1
103217,False,2
103218,True,3
103219,False,4
103220,True,1
103221,False,2
103222,True,3
103223,False,4
103224,True,1
103225,False,2
103226,True,3
103227,False,4
103228,True,1
103229,False,2
103230,True,3
103231,False,4
103232,True,1
103233,False,2
103234,True,3
103235,False,4
103236,True,1
103237,False,2
103238,True,3
103239,False,4
103240,True,1
103241,False,2
103242,True,3
103243,False,4
103244,True,1
103245,False,2
103246,True,3
103247,False,4
103248,True,1
103249,False,2
103250,True,3
103251,False,4
103252,True,1
103253,False,2
103254,True,3
103255,False,4
103256,True,1
103257,False,2
103258,True,3
103259,False,4
103260,True,1
103261,False,2
103262,True,3
103263,False,4
103264,True,1
103265,False,2
103266,True,3
103267,False,4
103268,True,1
103269,False,2
103270,True,3
103271,False,4
103272,True,1
103273,False,2
103274,True,3
103275,False,4
103276,True,1
103277,False,2
103278,True,3
103279,False,4
103280,True,1
103281,False,2
103282,True,3
103283,False,4
103284,True,1
103285,False,2
103286,True,3
103287,False,4
103288,True,1
103289,False,2
103290,True,3
103291,False,4
103292,True,1
103293,False,2
103294,True,3
103295,False,4
103296,True,1
103297,False,2
103298,True,3
103299,False,4
103300,True,1
103301,False,2
103302,True,3
103303,False,4
103304,True,1
103305,False,2
103306,True,3
103307,False,4
103308,True,1
103309,False,2
103310,True,3
103311,False,4
103312,True,1
103313,False,2
103314,True,3
103315,False,4
103316,True,1
103317,False,2
103318,True,3
103319,False,4
103320,True,1
103321,False,2
103322,True,3
103323,False,4
103324,True,1
103325,False,2
103326,True,3
103327,False,4
103328,True,1
103329,False,2
103330,True,3
103331,False,4
103332,True,1
103333,False,2
103334,True,3
103335,False,4
103336,True,1
103337,False,2
103338,True,3
103339,False,4
103340,True,1
103341,False,2
103342,True,3
103343,False,4
103344,True,1
103345,False,2
103346,True,3
103347,False,4
103348,True,1
103349,False,2
103350,True,3
103351,False,4
103352,True,1
103353,False,2
103354,True,3
103355,False,4
103356,True,1
103357,False,2
103358,True,3
103359,False,4
103360,True,1
103361,False,2
103362,True,3
103363,False,4
103364,True,1
103365,False,2
103366,True,3
103367,False,4
103368,True,1
103369,False,2
103370,True,3
103371,False,4
103372,True,1
103373,False,2
103374,True,3
103375,False,4
103376,True,1
103377,False,2
103378,True,3
103379,False,4
103380,True,1
103381,False,2
103382,True,3
103383,False,4
103384,True,1
103385,False,2
103386,True,3
103387,False,4
103388,True,1
103389,False,2
103390,True,3
103391,False,4
103392,True,1
103393,False,2
103394,True,3
103395,False,4
103396,True,1
103397,False,2
103398,True,3
103399,False,4
103400,True,1
103401,False,2
103402,True,3
103403,False,4
103404,True,1
103405,False,2
103406,True,3
103407,False,4
103408,True,1
103409,False,2
103410,True,3
103411,False,4
103412,True,1
103413,False,2
103414,True,3
103415,False,4
103416,True,1
103417,False,2
103418,True,3
103419,False,4
103420,True,1
103421,False,2
103422,True,3
103423,False,4
103424,True,1
103425,False,2
103426,True,3
103427,False,4
103428,True,1
103429,False,2
103430,True,3
103431,False,4
103432,True,1
103433,False,2
103434,True,3
103435,False,4
103436,True,1
103437,False,2
103438,True,3
103439,False,4
103440,True,1
103441,False,2
103442,True,3
103443,False,4
103444,True,1
103445,False,2
103446,True,3
103447,False,4
103448,True,1
103449,False,2
103450,True,3
103451,False,4
103452,True,1
103453,False,2
103454,True,3
103455,False,4
103456,True,1
103457,False,2
103458,True,3
103459,False,4
103460,True,1
103461,False,2
103462,True,3
103463,False,4
103464,True,1
103465,False,2
103466,True,3
103467,False,4
103468,True,1
103469,False,2
103470,True,3
103471,False,4
103472,True,1
103473,False,2
103474,True,3
103475,False,4
103476,True,1
103477,False,2
103478,True,3
103479,False,4
103480,True,1
103481,False,2
103482,True,3
103483,False,4
103484,True,1
103485,False,2
103486,True,3
103487,False,4
103488,True,1
103489,False,2
103490,True,3
103491,False,4
103492,True,1
103493,False,2
103494,True,3
103495,False,4
103496,True,1
103497,False,2
103498,True,3
103499,False,4
103500,True,1
103501,False,2
103502,True,3
103503,False,4
103504,True,1
103505,False,2
103506,True,3
103507,False,4
103508,True,1
103509,False,2
103510,True,3
103511,False,4
103512,True,1
103513,False,2
103514,True,3
103515,False,4
103516,True,1
103517,False,2
103518,True,3
103519,False,4
103520,True,1
103521,False,2
103522,True,3
103523,False,4
103524,True,1
103525,False,2
103526,True,3
103527,False,4
103528,True,1
103529,False,2
103530,True,3
103531,False,4
103532,True,1
103533,False,2
103534,True,3
103535,False,4
103536,True,1
103537,False,2
103538,True,3
103539,False,4
103540,True,1
103541,False,2
103542,True,3
103543,False,4
103544,True,1
103545,False,2
103546,True,3
103547,False,4
103548,True,1
103549,False,2
103550,True,3
103551,False,4
103552,True,1
103553,False,2
103554,True,3
103555,False,4
103556,True,1
103557,False,2
103558,True,3
103559,False,4
103560,True,1
103561,False,2
103562,True,3
103563,False,4
103564,True,1
103565,False,2
103566,True,3
103567,False,4
103568,True,1
103569,False,2
103570,True,3
103571,False,4
103572,True,1
103573,False,2
103574,True,3
103575,False,4
103576,True,1
103577,False,2
103578,True,3
103579,False,4
103580,True,1
103581,False,2
103582,True,3
103583,False,4
103584,True,1
103585,False,2
103586,True,3
103587,False,4
103588,True,1
103589,False,2
103590,True,3
103591,False,4
103592,True,1
103593,False,2
103594,True,3
103595,False,4
103596,True,1
103597,False,2
103598,True,3
103599,False,4
103600,True,1
103601,False,2
103602,True,3
103603,False,4
103604,True,1
103605,False,2
103606,True,3
103607,False,4
103608,True,1
103609,False,2
103610,True,3
103611,False,4
103612,True,1
103613,False,2
103614,True,3
103615,False,4
103616,True,1
103617,False,2
103618,True,3
103619,False,4
103620,True,1
103621,False,2
103622,True,3
103623,False,4
103624,True,1
103625,False,2
103626,True,3
103627,False,4
103628,True,1
103629,False,2
103630,True,3
103631,False,4
103632,True,1
103633,False,2
103634,True,3
103635,False,4
103636,True,1
103637,False,2
103638,True,3
103639,False,4
103640,True,1
103641,False,2
103642,True,3
103643,False,4
103644,True,1
103645,False,2
103646,True,3
103647,False,4
103648,True,1
103649,False,2
103650,True,3
103651,False,4
103652,True,1
103653,False,2
103654,True,3
103655,False,4
103656,True,1
103657,False,2
103658,True,3
103659,False,4
103660,True,1
103661,False,2
103662,True,3
103663,False,4
103664,True,1
103665,False,2
103666,True,3
103667,False,4
103668,True,1
103669,False,2
103670,True,3
103671,False,4
103672,True,1
103673,False,2
103674,True,3
103675,False,4
103676,True,1
103677,False,2
103678,True,3
103679,False,4
103680,True,1
103681,False,2
103682,True,3
103683,False,4
103684,True,1
103685,False,2
103686,True,3
103687,False,4
103688,True,1
103689,False,2
103690,True,3
103691,False,4
103692,True,1
103693,False,2
103694,True,3
103695,False,4
103696,True,1
103697,False,2
103698,True,3
103699,False,4
103700,True,1
103701,False,2
103702,True,3
103703,False,4
103704,True,1
103705,False,2
103706,True,3
103707,False,4
103708,True,1
103709,False,2
103710,True,3
103711,False,4
103712,True,1
103713,False,2
103714,True,3
103715,False,4
103716,True,1
103717,False,2
103718,True,3
103719,False,4
103720,True,1
103721,False,2
103722,True,3
103723,False,4
103724,True,1
103725,False,2
103726,True,3
103727,False,4
103728,True,1
103729,False,2
103730,True,3
103731,False,4
103732,True,1
103733,False,2
103734,True,3
103735,False,4
103736,True,1
103737,False,2
103738,True,3
103739,False,4
103740,True,1
103741,False,2
103742,True,3
103743,False,4
103744,True,1
103745,False,2
103746,True,3
103747,False,4
103748,True,1
103749,False,2
103750,True,3
103751,False,4
103752,True,1
103753,False,2
103754,True,3
103755,False,4
103756,True,1
103757,False,2
103758,True,3
103759,False,4
103760,True,1
103761,False,2
103762,True,3
103763,False,4
103764,True,1
103765,False,2
103766,True,3
103767,False,4
103768,True,1
103769,False,2
103770,True,3
103771,False,4
103772,True,1
103773,False,2
103774,True,3
103775,False,4
103776,True,1
103777,False,2
103778,True,3
103779,False,4
103780,True,1
103781,False,2
103782,True,3
103783,False,4
103784,True,1
103785,False,2
103786,True,3
103787,False,4
103788,True,1
103789,False,2
103790,True,3
103791,False,4
103792,True,1
103793,False,2
103794,True,3
103795,False,4
103796,True,1
103797,False,2
103798,True,3
103799,False,4
103800,True,1
103801,False,2
103802,True,3
103803,False,4
103804,True,1
103805,False,2
103806,True,3
103807,False,4
103808,True,1
103809,False,2
103810,True,3
103811,False,4
103812,True,1
103813,False,2
103814,True,3
103815,False,4
103816,True,1
103817,False,2
103818,True,3
103819,False,4
103820,True,1
103821,False,2
103822,True,3
103823,False,4
103824,True,1
103825,False,2
103826,True,3
103827,False,4
103828,True,1
103829,False,2
103830,True,3
103831,False,4
103832,True,1
103833,False,2
103834,True,3
103835,False,4
103836,True,1
103837,False,2
103838,True,3
103839,False,4
103840,True,1
103841,False,2
103842,True,3
103843,False,4
103844,True,1
103845,False,2
103846,True,3
103847,False,4
103848,True,1
103849,False,2
103850,True,3
103851,False,4
103852,True,1
103853,False,2
103854,True,3
103855,False,4
103856,True,1
103857,False,2
103858,True,3
103859,False,4
103860,True,1
103861,False,2
103862,True,3
103863,False,4
103864,True,1
103865,False,2
103866,True,3
103867,False,4
103868,True,1
103869,False,2
103870,True,3
103871,False,4
103872,True,1
103873,False,2
103874,True,3
103875,False,4
103876,True,1
103877,False,2
103878,True,3
103879,False,4
103880,True,1
103881,False,2
103882,True,3
103883,False,4
103884,True,1
103885,False,2
103886,True,3
103887,False,4
103888,True,1
103889,False,2
103890,True,3
103891,False,4
103892,True,1
103893,False,2
103894,True,3
103895,False,4
103896,True,1
103897,False,2
103898,True,3
103899,False,4
103900,True,1
103901,False,2
103902,True,3
103903,False,4
103904,True,1
103905,False,2
103906,True,3
103907,False,4
103908,True,1
103909,False,2
103910,True,3
103911,False,4
103912,True,1
103913,False,2
103914,True,3
103915,False,4
103916,True,1
103917,False,2
103918,True,3
103919,False,4
103920,True,1
103921,False,2
103922,True,3
103923,False,4
103924,True,1
103925,False,2
103926,True,3
103927,False,4
103928,True,1
103929,False,2
103930,True,3
103931,False,4
103932,True,1
103933,False,2
103934,True,3
103935,False,4
103936,True,1
103937,False,2
103938,True,3
103939,False,4
103940,True,1
103941,False,2
103942,True,3
103943,False,4
103944,True,1
103945,False,2
103946,True,3
103947,False,4
103948,True,1
103949,False,2
103950,True,3
103951,False,4
103952,True,1
103953,False,2
103954,True,3
103955,False,4
103956,True,1
103957,False,2
103958,True,3
103959,False,4
103960,True,1
103961,False,2
103962,True,3
103963,False,4
103964,True,1
103965,False,2
103966,True,3
103967,False,4
103968,True,1
103969,False,2
103970,True,3
103971,False,4
103972,True,1
103973,False,2
103974,True,3
103975,False,4
103976,True,1
103977,False,2
103978,True,3
103979,False,4
103980,True,1
103981,False,2
103982,True,3
103983,False,4
103984,True,1
103985,False,2
103986,True,3
103987,False,4
103988,True,1
103989,False,2
103990,True,3
103991,False,4
103992,True,1
103993,False,2
